"nom_local","des_local","oid_falha","des_tipo_falha","des_atributo_falha","des_disfuncao_processo","des_falha","idc_detalhes_falha","dth_inicial_realizado","dth_final_realizado"
"LAMINAÇÃO","GUIA DE ENTRADA DA GAIOLA A2","717044","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Ajuste na guia de ent. da A2.","10/29/2019 2:47","10/29/2019 2:51"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","716993","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no leito p./ ensaio dimensional.","10/28/2019 23:53","10/29/2019 0:02"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","716945","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe no LAM mais retirada de amostra no leito p./ ensaio mec. e dimensional do produto acabado.","10/28/2019 22:06","10/28/2019 22:22"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","716949","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe no LAM mais retirada de amostra no leito p./ ensaio mec. e dimensional do produto acabado.","10/28/2019 22:23","10/28/2019 22:37"
"LAMINAÇÃO","LAMINAÇÃO","717850","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no leito e ajuste na guia de entrada da A1 e A2.","10/30/2019 21:14","10/30/2019 21:23"
"LAMINAÇÃO","LAMINAÇÃO","717860","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no leito e ajuste na guia de entrada da A1 e A2.","10/30/2019 21:23","10/30/2019 21:30"
"LAMINAÇÃO","LAMINAÇÃO","717863","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no leito e ajuste na guia de entrada da A1 e A2.","10/30/2019 21:30","10/30/2019 21:38"
"LAMINAÇÃO","LAMINAÇÃO","717609","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/30/2019 7:20","10/30/2019 7:31"
"LAMINAÇÃO","LAMINAÇÃO","717615","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/30/2019 7:31","10/30/2019 7:37"
"LAMINAÇÃO","LAMINAÇÃO","717618","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/30/2019 7:37","10/30/2019 7:45"
"LAMINAÇÃO","LAMINAÇÃO","717624","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/30/2019 7:45","10/30/2019 7:52"
"LAMINAÇÃO","LAMINAÇÃO","717627","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/30/2019 7:54","10/30/2019 8:01"
"LAMINAÇÃO","LAMINAÇÃO","711442","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/14/2019 21:35","10/14/2019 21:48"
"LAMINAÇÃO","TREM ACABADOR","711520","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Ajuste no LAM para controle de ML do produto acabado sobre o leito.","10/15/2019 1:02","10/15/2019 1:07"
"LAMINAÇÃO","LAMINAÇÃO","712252","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/16/2019 21:04","10/16/2019 21:13"
"LAMINAÇÃO","LAMINAÇÃO","712257","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/16/2019 21:13","10/16/2019 21:21"
"LAMINAÇÃO","LAMINAÇÃO","712263","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/16/2019 21:21","10/16/2019 21:27"
"LAMINAÇÃO","LAMINAÇÃO","711847","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/15/2019 21:00","10/15/2019 21:07"
"LAMINAÇÃO","LAMINAÇÃO","711848","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/15/2019 21:07","10/15/2019 21:23"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","712511","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe no LAM mais retirada de amostra no leito p./ ensaio mecânico, dimensional e ML.","10/17/2019 11:10","10/17/2019 11:16"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","712512","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe no LAM mais retirada de amostra no leito p./ ensaio mecânico, dimensional e ML.","10/17/2019 11:16","10/17/2019 11:48"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","712498","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe no LAM mais retirada de amostra no leito p./ ensaio mecânico, dimensional e ML.","10/17/2019 10:22","10/17/2019 10:42"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","712502","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe no LAM mais retirada de amostra no leito p./ ensaio mecânico, dimensional e ML.","10/17/2019 10:42","10/17/2019 11:10"
"LAMINAÇÃO","LAMINAÇÃO","712669","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/17/2019 21:16","10/17/2019 21:26"
"LAMINAÇÃO","LAMINAÇÃO","712670","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/17/2019 21:26","10/17/2019 21:32"
"LAMINAÇÃO","LAMINAÇÃO","712881","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/18/2019 9:34","10/18/2019 9:54"
"LAMINAÇÃO","LAMINAÇÃO","712886","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/18/2019 9:54","10/18/2019 10:09"
"LAMINAÇÃO","LAMINAÇÃO","712891","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/18/2019 10:12","10/18/2019 10:26"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","713195","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/18/2019 21:16","10/18/2019 21:33"
"LAMINAÇÃO","LAMINAÇÃO","713263","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/19/2019 9:30","10/19/2019 9:49"
"LAMINAÇÃO","LAMINAÇÃO","713274","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/19/2019 9:49","10/19/2019 10:03"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","713037","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM mais retirada de amostra no leito p./ ensaio mec., dimensional e ML.","10/18/2019 21:10","10/18/2019 21:16"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","713040","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM mais retirada de amostra no leito p./ ensaio mec., dimensional e ML.","10/18/2019 21:33","10/18/2019 21:45"
"LAMINAÇÃO","TREM ACABADOR","713047","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM.","10/18/2019 21:45","10/18/2019 21:49"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","713048","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM mais retirada de amostra no leito p./ ensaio mec. ,  dimensional e ML.","10/18/2019 21:49","10/18/2019 22:12"
"LAMINAÇÃO","TESOURA CM-330 SAÍDA LEITO CORTE A FRIO","713069","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Verificação do corte na CM-330.","10/18/2019 22:12","10/18/2019 22:17"
"LAMINAÇÃO","LAMINAÇÃO","714671","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/22/2019 21:00","10/22/2019 21:09"
"LAMINAÇÃO","LAMINAÇÃO","714673","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/22/2019 21:09","10/22/2019 21:26"
"LAMINAÇÃO","LAMINAÇÃO","714688","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/22/2019 21:27","10/22/2019 21:35"
"LAMINAÇÃO","LAMINAÇÃO","715081","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no laminador e ajuste nas guias de entrada da A1 e A2.","10/23/2019 21:11","10/23/2019 21:20"
"LAMINAÇÃO","LAMINAÇÃO","715082","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no laminador e ajuste nas guias de entrada da A1 e A2.","10/23/2019 21:20","10/23/2019 21:26"
"LAMINAÇÃO","LAMINAÇÃO","715089","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no laminador e ajuste nas guias de entrada da A1 e A2.","10/23/2019 21:26","10/23/2019 21:31"
"LAMINAÇÃO","LAMINAÇÃO","715096","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no laminador e ajuste nas guias de entrada da A1 e A2.","10/23/2019 21:31","10/23/2019 21:40"
"LAMINAÇÃO","LAMINAÇÃO","714616","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","10/22/2019 15:24","10/22/2019 15:39"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","714294","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","2º pedaço da 1º barra sobrou entre D3 e D4 V2. Na ocasião removido a sobra da barra entre D3 e D4 é foi retirado amostra no leito para ensaio mec. e dimensional do produto acabado sobre o leito.","10/21/2019 21:35","10/21/2019 22:15"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","714297","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM mais retirada de amostra no leito p./ ensaio mec. e dimensional da barra.","10/21/2019 22:15","10/21/2019 22:21"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","714299","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM mais retirada de amostra no leito p./ ensaio mec. e dimensional da barra.","10/21/2019 22:21","10/21/2019 22:38"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","714319","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM mais retirada de amostra no leito p./ ensaio mec. e dimensional da barra.","10/21/2019 22:38","10/21/2019 23:06"
"LAMINAÇÃO","TREM ACABADOR","714338","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passes no LAM.","10/21/2019 23:25","10/21/2019 23:31"
"LAMINAÇÃO","GUIA DE ENTRADA DA GAIOLA A1","718546","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Ajuste da guia de ent. da A1.","11/1/2019 8:39","11/1/2019 8:46"
"LAMINAÇÃO","TREM ACABADOR","713581","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Ajuste de luz p./ correção de ML.","10/20/2019 2:42","10/20/2019 2:48"
"LAMINAÇÃO","LAMINAÇÃO","740021","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/29/2020 21:06","1/29/2020 21:16"
"LAMINAÇÃO","LAMINAÇÃO","740022","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/29/2020 21:16","1/29/2020 21:24"
"LAMINAÇÃO","LAMINAÇÃO","740023","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/29/2020 21:24","1/29/2020 21:30"
"LAMINAÇÃO","LAMINAÇÃO","739711","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/28/2020 21:17","1/28/2020 21:24"
"LAMINAÇÃO","LAMINAÇÃO","739712","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/28/2020 21:24","1/28/2020 21:31"
"LAMINAÇÃO","LAMINAÇÃO","738679","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/26/2020 8:42","1/26/2020 8:57"
"LAMINAÇÃO","LAMINAÇÃO","738685","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/26/2020 8:57","1/26/2020 9:09"
"LAMINAÇÃO","LAMINAÇÃO","738686","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/26/2020 9:09","1/26/2020 9:16"
"LAMINAÇÃO","TREM ACABADOR","738041","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe LAM e retirada de amostra no leito p./ ensaio mec. e dimensional.","1/24/2020 22:06","1/24/2020 22:21"
"LAMINAÇÃO","TREM ACABADOR","738045","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe LAM e retirada de amostra no leito p./ ensaio mec. e dimensional.","1/24/2020 22:32","1/24/2020 22:42"
"LAMINAÇÃO","TREM ACABADOR","738067","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe LAM e retirada de amostra no leito p./ ensaio mec. e dimensional.","1/24/2020 23:17","1/24/2020 23:30"
"LAMINAÇÃO","TREM ACABADOR","738075","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe LAM e retirada de amostra no leito p./ ensaio mec. e dimensional.","1/24/2020 23:30","1/24/2020 23:44"
"LAMINAÇÃO","GAIOLA A1 TREM ACABADOR","738080","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Ajuste na guia de ent. da A1.","1/24/2020 23:44","1/24/2020 23:49"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","738082","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no leito p./ ensaio mec. e dimensional.","1/24/2020 23:50","1/24/2020 23:58"
"LAMINAÇÃO","TREM ACABADOR","738083","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe LAM e retirada de amostra no leito p./ ensaio mec. e dimensional.","1/24/2020 22:21","1/24/2020 22:31"
"LAMINAÇÃO","TREM ACABADOR","738084","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Controle de passe LAM e retirada de amostra no leito p./ ensaio mec. e dimensional.","1/24/2020 22:42","1/24/2020 22:47"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","738086","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no leito p./ ensaio mec. e dimensional.","1/25/2020 0:00","1/25/2020 0:09"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","739200","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","ajustar descarepador da d1","1/27/2020 12:39","1/27/2020 12:55"
"LAMINAÇÃO","SISTEMA THERMEX","739229","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","ajustar soprador do thermex para evitar mancha","1/27/2020 14:01","1/27/2020 14:12"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","739179","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","ajuste na contagem de barras do leito","1/27/2020 11:39","1/27/2020 11:45"
"LAMINAÇÃO","LAMINAÇÃO","739125","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/27/2020 8:45","1/27/2020 9:01"
"LAMINAÇÃO","LAMINAÇÃO","739127","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/27/2020 9:01","1/27/2020 9:24"
"LAMINAÇÃO","LAMINAÇÃO","739136","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/27/2020 9:24","1/27/2020 9:40"
"LAMINAÇÃO","LAMINAÇÃO","739151","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","ajuste de parâmetro do leito","1/27/2020 10:06","1/27/2020 10:10"
"LAMINAÇÃO","LAMINAÇÃO","739152","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","ajuste de parâmetro do leito","1/27/2020 10:14","1/27/2020 10:27"
"LAMINAÇÃO","LAMINAÇÃO","739155","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","ajuste de parâmetro do leito","1/27/2020 10:27","1/27/2020 10:36"
"LAMINAÇÃO","LAMINAÇÃO","739163","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","ajuste na altura da calha de frenagem para atender o produto siderperu","1/27/2020 10:48","1/27/2020 11:29"
"LAMINAÇÃO","LAMINAÇÃO","736600","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/21/2020 13:31","1/21/2020 13:41"
"LAMINAÇÃO","LAMINAÇÃO","737159","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/22/2020 22:19","1/22/2020 22:34"
"LAMINAÇÃO","LAMINAÇÃO","737160","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/22/2020 22:34","1/22/2020 22:47"
"LAMINAÇÃO","LAMINAÇÃO","737161","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/22/2020 22:48","1/22/2020 22:53"
"LAMINAÇÃO","LAMINAÇÃO","737162","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/22/2020 22:53","1/22/2020 23:02"
"LAMINAÇÃO","LAMINAÇÃO","737163","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/22/2020 23:02","1/22/2020 23:06"
"LAMINAÇÃO","LAMINAÇÃO","737164","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/22/2020 23:07","1/22/2020 23:12"
"LAMINAÇÃO","LAMINAÇÃO","737653","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/24/2020 2:27","1/24/2020 2:35"
"LAMINAÇÃO","LAMINAÇÃO","737655","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/24/2020 2:35","1/24/2020 2:44"
"LAMINAÇÃO","LAMINAÇÃO","737661","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/24/2020 2:44","1/24/2020 2:51"
"LAMINAÇÃO","LAMINAÇÃO","737665","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/24/2020 2:51","1/24/2020 2:54"
"LAMINAÇÃO","LAMINAÇÃO","737646","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/24/2020 2:11","1/24/2020 2:18"
"LAMINAÇÃO","LAMINAÇÃO","737649","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/24/2020 2:19","1/24/2020 2:27"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","736177","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","controle do peso do feixe","1/20/2020 13:23","1/20/2020 13:42"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","736189","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","controle do peso do feixe","1/20/2020 13:49","1/20/2020 13:57"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","736193","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","controle do peso do feixe","1/20/2020 14:10","1/20/2020 14:16"
"LAMINAÇÃO","LAMINAÇÃO","736143","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/20/2020 11:38","1/20/2020 12:00"
"LAMINAÇÃO","LAMINAÇÃO","736152","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/20/2020 12:00","1/20/2020 12:05"
"LAMINAÇÃO","LAMINAÇÃO","736155","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/20/2020 12:05","1/20/2020 12:10"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","735211","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no LAM para controle de passes e retirada de amostra no leito para ensaio dimensional e mecânico","1/18/2020 7:05","1/18/2020 7:20"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","735212","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no LAM para controle de passes e retirada de amostra no leito para ensaio dimensional e mecânico","1/18/2020 7:20","1/18/2020 7:26"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","735201","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no LAM para controle de passes e retirada de amostra no leito para ensaio dimensional e mecânico","1/18/2020 4:29","1/18/2020 4:49"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","735202","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no LAM para controle de passes e retirada de amostra no leito para ensaio dimensional e mecânico","1/18/2020 4:49","1/18/2020 4:58"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","735203","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no LAM para controle de passes e retirada de amostra no leito para ensaio dimensional e mecânico","1/18/2020 4:58","1/18/2020 5:13"
"LAMINAÇÃO","LAMINAÇÃO","735045","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","","1/17/2020 14:52","1/17/2020 15:07"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","735145","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no TA para controle de passes no LAM mais retirada de amostra no leito para ensaio dimensional e mecânico.","1/17/2020 22:26","1/17/2020 22:42"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","735149","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no TA para controle de passes no LAM mais retirada de amostra no leito para ensaio dimensional e mecânico.","1/17/2020 23:10","1/17/2020 23:23"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","733736","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no LAM p./ controle de passe e retirada de amostra no leito p./ ensaio dimensional e mecânico","1/14/2020 5:27","1/14/2020 5:42"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","733739","PROGRAMADA","L_Acerto de bitola","-","PROGRAMADA L_Acerto de bitola -","Retirada de amostra no LAM p./ controle de passe e retirada de amostra no leito p./ ensaio dimensional e mecânico","1/14/2020 5:42","1/14/2020 5:46"
